outlet_id,tree_node,x,y,z,normal_x,normal_y,normal_z,r_ref_mm,r_mm,territory_id
out_383,383,73.42113494873047,-144.94937133789062,88.45011138916016,0.5214516689827096,-0.03405575864036376,-0.8526009396069042,0.6054294167717015,0.5846376076121609,1
out_558,558,58.10655975341797,-178.5771484375,42.01109313964844,-0.4995777958800777,0.7870965106185497,-0.36180258268247173,0.6006501225554999,0.5573049659235545,0
out_597,597,45.753265380859375,-122.65695190429688,116.27558135986328,0.8268062143065518,0.17398898318454786,-0.5349012223901489,0.6185658715941345,0.5484317175963731,1
out_700,700,66.4560546875,-124.7744140625,78.44999694824219,0.46375182262440806,-0.2013021229398195,-0.862792966077298,0.6497072929531458,0.7489008621034511,1
out_826,826,57.8603515625,-119.0439453125,68.44999694824219,0.9947482233268271,0.09816442880138654,-0.028977872700019013,0.6732302910434911,0.7888071545420811,1
