outlet_id,tree_node,x,y,z,normal_x,normal_y,normal_z,r_ref_mm,r_mm,territory_id
out_160,160,66.4560546875,-166.1611328125,92.94999694824219,0.7728769723003204,0.322419031362948,-0.5465410816241248,0.6469259151503007,0.6046909023385012,0
out_185,185,54.613887786865234,-171.8916015625,98.27558135986328,0.16525706352535358,-0.6181197316986861,-0.7685168184494868,0.9122698304607412,1.0035824833369256,0
out_321,321,73.42113494873047,-144.94937133789062,88.45011138916016,0.5214516689827096,-0.03405575864036376,-0.8526009396069042,0.6054294167717015,0.5846376076121609,1
out_414,414,45.753265380859375,-122.65695190429688,116.27558135986328,0.8268062143065518,0.17398898318454786,-0.5349012223901489,0.6185658715941345,0.5484317175963731,1
out_517,517,66.4560546875,-124.7744140625,78.44999694824219,0.46375182262440806,-0.2013021229398195,-0.862792966077298,0.6497072929531458,0.7489008621034511,1
out_643,643,57.8603515625,-119.0439453125,68.44999694824219,0.9947482233268271,0.09816442880138654,-0.028977872700019013,0.6732302910434911,0.7888071545420811,1
