scan,side,vessel,loc,L_mm,ds_pct,bed,band_cohort,ffr_clean,flip_clean,n_outlets_clean,error_type,protocol,status,meas_same_point,n_outlets,n_outlets_shared,n_territories,info_cut_arc_mm,info_length_lost_mm,info_segments_deleted,C_clean,C,C_ratio,ffr,dFFR,flip,flip_dir,outlet_flow_residual,inflow_mls,inflow_clean_mls,converged,iters,mass_err,fit_n_basins,fit_loss_at_Cstart,fit_loss,fit_at_bound,info_length_delta_mm,info_radius_scale,info_segments_scaled,info_from_arc_mm,info_branch_r_mm,info_branch_arc_mm,info_branch_to_host_ratio
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,A_fixed,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,56.570754601289416,1.0,0.7987178259827322,0.11690269636870299,0.0,,0.046130419087583745,1.2678970094880357,1.3272413697275147,True,28.0,1.2327401470503637e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,B_rederived,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,58.952006216669254,1.0420933330687012,0.650399341833215,-0.03141578778081422,0.0,,0.029227620253961646,1.3011668696615832,1.3272413697275147,True,28.0,2.597896405965417e-12,,,,,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T2_truncation,C_flowmatched,ok,True,6.0,6.0,2.0,55.40998545385412,85.47969775101517,0.0,56.570754601289416,57.32332911996519,1.0133032434157883,0.6428271503090356,-0.03898797930499365,0.0,,0.013695669331191335,1.3348435041994178,1.3272413697275147,True,28.0,6.19977070486233e-12,1.0,0.000854253785709789,0.00018757135842933492,False,,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,A_fixed,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6660386975947484,-0.015776432019280806,0.0,,0.0037132716750135106,1.322464440824526,1.3272413697275147,True,28.0,5.230288871106513e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,B_rederived,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6660386975947484,-0.015776432019280806,0.0,,0.0037132716750135106,1.322464440824526,1.3272413697275147,True,28.0,5.230288871106513e-12,,,,,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T3_stenosis_length,C_flowmatched,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.42217273929882,0.9973735216537627,0.6653578436834809,-0.016457285930548293,0.0,,0.002764761719099537,1.3256856481026513,1.3272413697275147,True,28.0,1.1537011382741456e-11,1.0,1.3788386532457642e-05,7.643907363398228e-06,False,2.46,,,,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,A_fixed,ok,True,6.0,6.0,2.0,,,,56.570754601289416,56.570754601289416,1.0,0.6246462941098049,-0.05716883550422436,0.0,,0.015732921795149186,1.3070017925139998,1.3272413697275147,True,28.0,6.968894069029934e-12,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,B_rederived,ok,True,6.0,6.0,2.0,,,,56.570754601289416,54.8381202253176,0.9693722597801034,0.673041726816875,-0.008773402797154217,0.0,,0.022218754249307446,1.3428193987019377,1.3272413697275147,True,28.0,5.024218023214626e-12,,,,,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,leaky,"[0.65, 0.7)",0.6818151296140292,1,6,T4_taper,C_flowmatched,ok,True,6.0,6.0,2.0,,,,56.570754601289416,55.86068726371473,0.9874481551010016,0.6777225904316287,-0.00409253918240049,0.0,,0.013340514550574428,1.3197395149044089,1.3272413697275147,True,28.0,1.8958830666666736e-11,1.0,0.0004936730403911178,0.00017796932847408803,False,,0.93,5.0,10.319623109829665,,,
280,left,LAD,prox,20.0,80,discrete,"[0.65, 0.7)",0.6142179175355617,1,6,T1_missed_branch,,skipped: no deletable downstream branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
