run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,10.0,-10.020921388932019,grid,37,0.9966989080971872,1.255013670102724,1.0366199196935755,1.5505978723751952,1.5505978723751952,0.5989831281904788,1,0.02665974623113244,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,15.020921388932019,-5.000000000000001,lesion_prox,50,0.9892278454989474,0.7457787868841115,1.2351620493672113,1.3451462010717128,1.3451462010717128,0.5452117942671728,1,0.03609213836125059,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,20.02092138893202,0.0,throat,61,0.9032835689817741,0.3984981453834014,1.2287155835808279,1.156356653050565,1.156356653050565,0.45857943898767306,1,0.04442778473618062,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,25.02092138893202,5.000000000000001,lesion_dist,308,0.8825393650038852,0.0023043682939128114,0.9741692143410146,0.9865294067512012,1.0050123810553373,0.004270566308132763,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,30.0,9.97907861106798,grid,321,0.8825284179000593,0.002304368291242104,1.0811726205837413,0.9865294067512012,1.0368512328475912,0.00427056630318328,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,35.0,14.979078611067985,grid,334,0.8825218863502944,0.002304368295225673,1.074008578813295,0.9865294067512012,1.066480389177228,0.004270566310565821,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,40.0,19.979078611067983,grid,349,0.8825142490892535,0.002304368295991336,1.103851255844371,0.9865294067512012,1.099800913120436,0.004270566311984784,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,45.24575145722954,25.22483006829752,measurement,363,0.8825077053347208,0.0023043682932746565,1.213700215589845,0.9865294067512012,1.1317555173854212,0.004270566306950104,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_A_fixed,50.0,29.979078611067983,grid,376,0.8825021028510596,0.002304368296933811,1.126622228999845,0.9865294067512012,1.1620762495901675,0.004270566313731425,0,,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,0.0,-20.02092138893202,grid,12,0.9988550270011075,3.000443076610364,1.98775352492731,1.9411608622143444,1.9411608622143444,0.7299019046602617,1,0.025993060842501144,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,5.0,-15.020921388932019,grid,24,0.9978964900168843,2.174733168091859,1.8050147210462242,1.7444247349015594,1.7444247349015594,0.7289755368246429,1,0.025120835780234413,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,10.0,-10.020921388932019,grid,37,0.9962187252712934,1.5250550721110572,1.0366199196935755,1.5505978723751952,1.5505978723751952,0.7278663806754135,1,0.02665974623113244,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,15.020921388932019,-5.000000000000001,lesion_prox,50,0.9858384314702059,0.9975615253477387,1.2351620493672113,1.3451462010717128,1.3451462010717128,0.7292810129382961,1,0.03609213836125059,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,20.02092138893202,0.0,throat,61,0.7895289815822768,0.6387183752384444,1.2287155835808279,1.156356653050565,1.156356653050565,0.7350175090680966,1,0.04442778473618062,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,25.02092138893202,5.000000000000001,lesion_dist,308,0.7525867110391213,0.2901679447996915,0.9741692143410146,0.9865294067512012,1.0050123810553373,0.5377532107324576,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,30.0,9.97907861106798,grid,321,0.7512082427491149,0.2901679447985228,1.0811726205837413,0.9865294067512012,1.0368512328475912,0.5377532107302917,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,35.0,14.979078611067985,grid,334,0.7503857846477947,0.2901679447994366,1.074008578813295,0.9865294067512012,1.066480389177228,0.5377532107319852,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,40.0,19.979078611067983,grid,349,0.7494240944766529,0.2901679448006472,1.103851255844371,0.9865294067512012,1.099800913120436,0.5377532107342288,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,45.24575145722954,25.22483006829752,measurement,363,0.7486000995417678,0.2901679448007379,1.213700215589845,0.9865294067512012,1.1317555173854212,0.5377532107343967,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_B_rederived,50.0,29.979078611067983,grid,376,0.7478946302067506,0.2901679448025839,1.126622228999845,0.9865294067512012,1.1620762495901675,0.537753210737818,0,,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,0.0,-20.02092138893202,grid,12,0.9988774355001651,2.9434721604385783,1.98775352492731,1.9411608622143444,1.9411608622143444,0.7160428914537844,1,0.025993060842501144,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,5.0,-15.020921388932019,grid,24,0.9979367782188647,2.134872459846267,1.8050147210462242,1.7444247349015594,1.7444247349015594,0.7156141361627695,1,0.025120835780234413,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,10.0,-10.020921388932019,grid,37,0.9962885867291393,1.4986447618216252,1.0366199196935755,1.5505978723751952,1.5505978723751952,0.715261473931768,1,0.02665974623113244,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,15.020921388932019,-5.000000000000001,lesion_prox,50,0.986178392281871,0.981953797669822,1.2351620493672113,1.3451462010717128,1.3451462010717128,0.7178707698992531,1,0.03609213836125059,1
