run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,30.0,-15.107087807737063,grid,415,0.9953372769974121,0.24642468039359752,1.2616639878766875,1.2388157520572685,1.2388157520572685,0.2306363357352494,1,0.005648950413425449,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,35.10708780773706,-10.000000000000002,lesion_prox,424,0.9949490680340721,0.2297298812590327,1.2713646334518576,1.217272113365612,1.217272113365612,0.226630394129373,1,0.006711019239400694,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,40.0,-5.107087807737061,grid,432,0.9938914898290582,0.2131242205921018,1.1684917762802793,1.1950478542306382,1.1950478542306382,0.22219823417900703,1,0.007484682601073928,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,45.10708780773706,0.0,throat,440,0.8210151764470259,0.19782258618272008,1.0897435497045183,1.1734260389842086,1.1734260389842086,0.21785743996795146,1,0.006863446183445296,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,50.0,4.892912192262941,grid,447,0.7363901661189489,0.18736504468591678,1.0586890772294826,1.1534647204693063,1.1534647204693063,0.21723975676055202,1,0.006571661986427811,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,55.10708780773707,10.000000000000002,lesion_dist,456,0.7344421850495975,0.1763098400358879,0.8856064778866759,1.1306607846859997,1.1306607846859997,0.21704173234801638,1,0.0067101519262014655,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,60.0,14.892912192262935,grid,465,0.7327394207151987,0.16639685600271234,0.9933302756119631,1.1093485255040776,1.1093485255040776,0.21687264153924318,1,0.006728197460336308,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,65.0,19.89291219226294,grid,473,0.732205441960492,0.15728966043087697,1.0056104414741374,1.0889870807757984,1.0889870807757984,0.216718345608497,1,0.006373103695089537,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,70.0,24.892912192262944,grid,483,0.7316399702157284,0.14711177915761212,1.1336331832424902,1.0652712044111223,1.0652712044111223,0.21653622901923525,1,0.008773222484909398,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,75.15857149286241,30.051483685125348,measurement,490,0.7313219858381086,0.1385483098404724,1.139583885216608,1.0444525248219476,1.0444525248219476,0.2163708764918378,1,0.007444243482959171,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,80.0,34.89291219226294,grid,498,0.7309242572272874,0.12999151194945846,1.0709190104098754,1.0227749746701797,1.0227749746701797,0.2161913931452256,1,0.007499074243952396,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,85.0,39.89291219226295,grid,506,0.7304446825164194,0.1223409922151952,0.8808794311853675,1.0025713206790405,1.0025713206790405,0.21601795553557593,1,0.007705262622390257,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,90.0,44.89291219226293,grid,515,0.7293243965839487,0.11410538311844055,0.8341449467814817,0.9798447648970726,0.9798447648970726,0.21582313069743664,1,0.008865731231813766,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,95.0,49.89291219226294,grid,523,0.728588928794601,0.10727174756085428,0.8886548380602014,0.9601237322864773,0.9601237322864773,0.21565892006980047,1,0.007593355935523391,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,100.0,54.89291219226294,grid,532,0.7279561651206174,0.09965709738367495,0.9084642479319147,0.9371246817376684,0.9371246817376684,0.2154665158645718,1,0.0075614138964476135,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,105.0,59.89291219226293,grid,541,0.7272929099147603,0.09298849552823349,0.8854343517663047,0.9159921203316638,0.9159921203316638,0.2152869437493634,1,0.007255326395124227,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,110.0,64.89291219226294,grid,551,0.7266507294582227,0.08637379321496821,0.8629322622204071,0.8939980910315718,0.8939980910315718,0.21509776742630876,1,0.007564479185186445,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,115.0,69.89291219226294,grid,560,0.725754329456296,0.08041712938628379,0.7507130482971387,0.8731990895601683,0.8731990895601683,0.2149178206474313,1,0.008719186446224483,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,120.0,74.89291219226294,grid,568,0.7247746003466149,0.07475706131142039,0.7566026122911647,0.852442418025418,0.852442418025418,0.21474385664221923,1,0.009416765220116436,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,125.0,79.89291219226294,grid,576,0.7240874356114394,0.06892068369427666,0.9452493122743029,0.8298929825316167,0.8298929825316167,0.2145591226488346,1,0.008852272015543932,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,130.0,84.89291219226294,grid,584,0.7237666077813751,0.0640175422395731,0.9701579346415694,0.809940178618792,0.809940178618792,0.21438966745259158,1,0.008848322733049616,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,135.0,89.89291219226294,grid,593,0.7233505445257642,0.058852168209735024,0.7233230509094735,0.7877875100603102,0.7877875100603102,0.21418984617644785,1,0.009710630655148303,1
102_left_LAD_mid_20mm_80ds_leaky_negative_draw2,140.0,94.89291219226295,grid,602,0.7216168398613045,0.05429943110822943,0.5619198976373382,0.7671443891984984,0.7671443891984984,0.2140068255219978,1,0.007611778103736553,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,0.0,-45.10708780773706,grid,133,0.9984232479937918,1.2419092041333852,2.063555642098582,1.9788913723984103,1.9788913723984103,0.2851593821154052,1,0.04072813356377711,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,5.0,-40.10708780773707,grid,140,0.998029560010806,1.2419092041224657,1.688700858282976,1.7992594327137332,1.7992594327137332,0.3793780200667968,1,0.04137744095808671,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,10.0,-35.10708780773706,grid,148,0.9972442539360707,1.2419092041167572,1.655510957650119,1.620478529363344,1.620478529363344,0.5193064139755363,1,0.037391080024098425,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,15.0,-30.107087807737063,grid,389,0.9967239289411328,0.7584251358320994,1.6792826125693294,1.6459222523583688,1.6459222523583688,0.30265541743308927,1,0.012332205000922714,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,20.0,-25.107087807737063,grid,398,0.9961802799832442,0.7584251358265331,1.4393705194808097,1.582244495277828,1.582244495277828,0.34068704723552273,1,0.012544426633335682,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,25.0,-20.10708780773706,grid,407,0.995608037390656,0.7584251358364169,1.6205049058469,1.5197890033041244,1.5197890033041244,0.3844381769699448,2,-0.044766409282566956,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,30.0,-15.107087807737063,grid,415,0.9952343398790546,0.3136761394966743,1.2616639878766875,1.2388157520572685,1.2388157520572685,0.2935790169456238,1,0.005648950413425449,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,35.10708780773706,-10.000000000000002,lesion_prox,424,0.9947211344369615,0.31367613949493717,1.2713646334518576,1.217272113365612,1.217272113365612,0.309444059837221,1,0.006711019239400694,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,40.0,-5.107087807737061,grid,432,0.9931929739512256,0.3136761394944008,1.1684917762802793,1.1950478542306382,1.1950478542306382,0.3270312689290215,1,0.007484682601073928,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,45.10708780773706,0.0,throat,440,0.6457798586624117,0.3136761394943394,1.0897435497045183,1.1734260389842086,1.1734260389842086,0.3454442793814616,1,0.006863446183445296,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,50.0,4.892912192262941,grid,447,0.5091871838219468,0.3136761394943422,1.0586890772294826,1.1534647204693063,1.1534647204693063,0.3636907212845867,1,0.006571661986427811,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,55.10708780773707,10.000000000000002,lesion_dist,456,0.5058479101453877,0.31367613949421375,0.8856064778866759,1.1306607846859997,1.1306607846859997,0.3861430122005915,1,0.0067101519262014655,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,60.0,14.892912192262935,grid,465,0.5024787451357512,0.31367613949451484,0.9933302756119631,1.1093485255040776,1.1093485255040776,0.4088284754544802,1,0.006728197460336308,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,65.0,19.89291219226294,grid,473,0.5014397798130524,0.31367613949442097,1.0056104414741374,1.0889870807757984,1.0889870807757984,0.43219226121964627,1,0.006373103695089537,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,70.0,24.892912192262944,grid,483,0.5002730323567186,0.31367613949468315,1.1336331832424902,1.0652712044111223,1.0652712044111223,0.46170502979723993,1,0.008773222484909398,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,75.15857149286241,30.051483685125348,measurement,490,0.4995715715751092,0.31367613949453255,1.139583885216608,1.0444525248219476,1.0444525248219476,0.48986798406386517,1,0.007444243482959171,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,80.0,34.89291219226294,grid,498,0.4986371090608086,0.3136761394939648,1.0709190104098754,1.0227749746701797,1.0227749746701797,0.5216808434383232,1,0.007499074243952396,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,85.0,39.89291219226295,grid,506,0.4974342520401567,0.3136761394942214,0.8808794311853675,1.0025713206790405,1.0025713206790405,0.5538591532316985,1,0.007705262622390257,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,90.0,44.89291219226293,grid,515,0.4944423821542641,0.31367613949408835,0.8341449467814817,0.9798447648970726,0.9798447648970726,0.59329862098118,1,0.008865731231813766,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,95.0,49.89291219226294,grid,523,0.4923505247247888,0.3136761394942054,0.8886548380602014,0.9601237322864773,0.9601237322864773,0.6306139224273276,1,0.007593355935523391,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,100.0,54.89291219226294,grid,532,0.4904244376677259,0.3136761394943265,0.9084642479319147,0.9371246817376684,0.9371246817376684,0.6781925889983171,1,0.0075614138964476135,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,105.0,59.89291219226293,grid,541,0.4882545918162613,0.31367613949416273,0.8854343517663047,0.9159921203316638,0.9159921203316638,0.7262229269887852,1,0.007255326395124227,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,110.0,64.89291219226294,grid,551,0.48599883522193893,0.31367613949436035,0.8629322622204071,0.8939980910315718,0.8939980910315718,0.7811517219374343,1,0.007564479185186445,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,115.0,69.89291219226294,grid,560,0.48260148916849316,0.31367613949483164,0.7507130482971387,0.8731990895601683,0.8731990895601683,0.8383113498804811,1,0.008719186446224483,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,120.0,74.89291219226294,grid,568,0.47862168918245995,0.3136761394951062,0.7566026122911647,0.852442418025418,0.852442418025418,0.901052325361156,1,0.009416765220116436,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,125.0,79.89291219226294,grid,576,0.47562361395155717,0.313676139495298,0.9452493122743029,0.8298929825316167,0.8298929825316167,0.9765149397607255,1,0.008852272015543932,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,130.0,84.89291219226294,grid,584,0.4741016810009221,0.31367613949542356,0.9701579346415694,0.809940178618792,0.809940178618792,1.0504764925615337,1,0.008848322733049616,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,135.0,89.89291219226294,grid,593,0.47194548015351284,0.31367613949517076,0.7233230509094735,0.7877875100603102,0.7877875100603102,1.1416103452341289,1,0.009710630655148303,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw0,140.0,94.89291219226295,grid,602,0.46222354368827173,0.3136761394953566,0.5619198976373382,0.7671443891984984,0.7671443891984984,1.2362714209951056,1,0.007611778103736553,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,0.0,-45.10708780773706,grid,133,0.9983676068212408,1.2808350840022638,2.063555642098582,1.9788913723984103,1.9788913723984103,0.29409729787829997,1,0.04072813356377711,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,5.0,-40.10708780773707,grid,140,0.9979615792476637,1.2808350839894123,1.688700858282976,1.7992594327137332,1.7992594327137332,0.3912690851980154,1,0.04137744095808671,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,10.0,-35.10708780773706,grid,148,0.9971516588695467,1.2808350839823865,1.655510957650119,1.620478529363344,1.620478529363344,0.5355833358445863,1,0.037391080024098425,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,15.0,-30.107087807737063,grid,389,0.9966159080082786,0.7784778213587599,1.6792826125693294,1.6459222523583688,1.6459222523583688,0.31065759671485493,1,0.012332205000922714,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,20.0,-25.107087807737063,grid,398,0.9960578850257511,0.778477821355592,1.4393705194808097,1.582244495277828,1.582244495277828,0.349694779046247,1,0.012544426633335682,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,25.0,-20.10708780773706,grid,407,0.9954705123956507,0.7784778213646187,1.6205049058469,1.5197890033041244,1.5197890033041244,0.3946026843201815,2,-0.044766409282566956,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,30.0,-15.107087807737063,grid,415,0.9950920017189038,0.31771623881472694,1.2616639878766875,1.2388157520572685,1.2388157520572685,0.2973602684876116,1,0.005648950413425449,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,35.10708780773706,-10.000000000000002,lesion_prox,424,0.9945721862714717,0.31771623881424976,1.2713646334518576,1.217272113365612,1.217272113365612,0.31342965063646594,1,0.006711019239400694,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,40.0,-5.107087807737061,grid,432,0.9930243433191347,0.3177162388142078,1.1684917762802793,1.1950478542306382,1.1950478542306382,0.3312433802145194,1,0.007484682601073928,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,45.10708780773706,0.0,throat,440,0.6384837900013026,0.3177162388141885,1.0897435497045183,1.1734260389842086,1.1734260389842086,0.34989354734435035,1,0.006863446183445296,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,50.0,4.892912192262941,grid,447,0.5001318230017053,0.31771623881418803,1.0586890772294826,1.1534647204693063,1.1534647204693063,0.36837500054811223,1,0.006571661986427811,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,55.10708780773707,10.000000000000002,lesion_dist,456,0.4967495400056261,0.31771623881398087,0.8856064778866759,1.1306607846859997,1.1306607846859997,0.3911164734381594,1,0.0067101519262014655,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,60.0,14.892912192262935,grid,465,0.49332963162400456,0.3177162388141733,0.9933302756119631,1.1093485255040776,1.1093485255040776,0.4140941218890556,1,0.006728197460336308,1
