scan,side,vessel,T,scheme,nout,meas_active,les_active,Qh_les_leaky,Qh_les,Qh_meas_leaky,Qh_meas,hffr_meas,base_meas_leaky,base_meas,r_ref_les,r_ref_meas,les65_meas,les65_meas_leaky,n_dn_br_ret,n_dn_br_all,runoff_ret_mm
3,right,RCA,0.5,leaf3,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675093,0.9664904587461741,0.9596291531135225,1.4513226732904143,1.3566098499283208,0.773438918793266,0.7881117500281126,1.0,1.0,117.13158001656379
3,right,RCA,0.5,leaf266,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098218504,0.9820335629674979,0.9664904587461741,0.9593755750049721,1.4513226732904143,1.3566098499283208,0.7721956024678338,0.7881117500281126,1.0,1.0,117.13158001656379
3,right,RCA,0.5,apport,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675093,0.9664904587461741,0.9583322653160432,1.4513226732904143,1.3566098499283208,0.7671248734640983,0.7881117500281126,1.0,1.0,117.13158001656379
3,right,RCA,0.5,origin,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675098,0.9664904587461741,0.9567566683435841,1.4513226732904143,1.3566098499283208,0.7596018757064718,0.7881117500281126,1.0,1.0,117.13158001656379
3,right,RCA,0.5,length,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675101,0.9664904587461741,0.9574941477899275,1.4513226732904143,1.3566098499283208,0.7631030882390261,0.7881117500281126,1.0,1.0,117.13158001656379
3,right,RCA,0.6,share,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.98203356296751,0.9664904587461741,0.9560207154812379,1.4513226732904143,1.3566098499283208,0.7561426888863901,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.6,leaf3,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675091,0.9664904587461741,0.9580305668787155,1.4513226732904143,1.3566098499283208,0.7656718726294631,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.6,leaf266,2,True,True,1.7097898396592668,2.002607709820672,1.3883324229658676,2.0026077098218504,0.9820335629674948,0.9664904587461741,0.9579059066498834,1.4513226732904143,1.3566098499283208,0.7650732349288237,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.6,apport,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675091,0.9664904587461741,0.9571953180408651,1.4513226732904143,1.3566098499283208,0.7616801559543487,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.6,origin,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.98203356296751,0.9664904587461741,0.9560207154812379,1.4513226732904143,1.3566098499283208,0.7561426888863901,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.6,length,2,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675091,0.9664904587461741,0.9569016995497728,1.4513226732904143,1.3566098499283208,0.7602876502943072,0.7881117500281126,1.0,1.0,106.73690054419357
3,right,RCA,0.75,share,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675095,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.75,leaf3,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675101,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.75,leaf266,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675101,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.75,apport,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675095,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.75,origin,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675095,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.75,length,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675095,0.9664904587461741,0.95337426020878,1.4513226732904143,1.3566098499283208,0.7439851746793656,0.7881117500281126,0.0,1.0,91.20101165045308
3,right,RCA,0.9,share,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675092,0.9664904587461741,0.9537097007117121,1.4513226732904143,1.3566098499283208,0.7455021278307274,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,0.9,leaf3,1,True,True,1.7097898396592668,2.002607709817156,1.3883324229658676,2.0026077098196198,0.9820335629675124,0.9664904587461741,0.9537097007117833,1.4513226732904143,1.3566098499283208,0.7455021278305776,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,0.9,leaf266,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675092,0.9664904587461741,0.9537097007117121,1.4513226732904143,1.3566098499283208,0.7455021278307274,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,0.9,apport,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675092,0.9664904587461741,0.9537097007117121,1.4513226732904143,1.3566098499283208,0.7455021278307274,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,0.9,origin,1,True,True,1.7097898396592668,2.002607709817156,1.3883324229658676,2.0026077098196198,0.9820335629675124,0.9664904587461741,0.9537097007117833,1.4513226732904143,1.3566098499283208,0.7455021278305776,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,0.9,length,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098196198,0.9820335629675092,0.9664904587461741,0.9537097007117121,1.4513226732904143,1.3566098499283208,0.7455021278307274,0.7881117500281126,0.0,1.0,76.2176362112703
3,right,RCA,1.0,share,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
3,right,RCA,1.0,leaf3,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
3,right,RCA,1.0,leaf266,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
3,right,RCA,1.0,apport,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
3,right,RCA,1.0,origin,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
3,right,RCA,1.0,length,1,True,True,1.7097898396592668,2.002607709818914,1.3883324229658676,2.0026077098207353,0.9820335629675081,0.9664904587461741,0.95369480718452,1.4513226732904143,1.3566098499283208,0.7454346290446658,0.7881117500281126,0.0,1.0,73.0481082789274
9,right,RCA,0.5,share,2,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290498,0.9676260960640047,0.9676853002346382,1.016410154221009,1.0134840421216504,0.8337450542208037,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.5,leaf3,2,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290498,0.9676260960640047,0.9676253377037246,1.016410154221009,1.0134840421216504,0.8333884653729315,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.5,leaf266,2,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.5941114399404245,0.9785777020290333,0.9676260960640047,0.9676178790252532,1.016410154221009,1.0134840421216504,0.8333441112880662,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.5,apport,2,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.5941114399397593,0.978577702029049,0.9676260960640047,0.9676804362866478,1.016410154221009,1.0134840421216504,0.8337161281331513,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.5,origin,2,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290498,0.9676260960640047,0.9676853002346382,1.016410154221009,1.0134840421216504,0.8337450542208037,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.5,length,2,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.9785777020290484,0.9676260960640047,0.9679602394065692,1.016410154221009,1.0134840421216504,0.8353803612076359,0.8333921527859107,1.0,1.0,143.8814823656911
9,right,RCA,0.6,share,2,True,True,0.5898373663899688,0.5941114399461953,0.5844515242118242,0.5941114399414223,0.978577702028995,0.9676260960640047,0.9677011718856728,1.016410154221009,1.0134840421216504,0.8338394445965844,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.6,leaf3,2,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.9785777020290489,0.9676260960640047,0.9675909083953002,1.016410154221009,1.0134840421216504,0.8331837297102104,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.6,leaf266,2,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.978577702029048,0.9676260960640047,0.9675912062826022,1.016410154221009,1.0134840421216504,0.8331855010771277,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.6,apport,2,True,True,0.5898373663899688,0.5941114399435907,0.5844515242118242,0.5941114399387616,0.9785777020290923,0.9676260960640047,0.9676914770286992,1.016410154221009,1.0134840421216504,0.833781788074254,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.6,origin,2,True,True,0.5898373663899688,0.5941114399461953,0.5844515242118242,0.5941114399414223,0.978577702028995,0.9676260960640047,0.9677011718856728,1.016410154221009,1.0134840421216504,0.8338394445965844,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.6,length,2,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290501,0.9676260960640047,0.9679550272635886,1.016410154221009,1.0134840421216504,0.8353493559425917,0.8333921527859107,1.0,1.0,135.54887058188518
9,right,RCA,0.75,share,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290497,0.9676260960640047,0.9675845559461168,1.016410154221009,1.0134840421216504,0.8331459554068689,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.75,leaf3,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290497,0.9676260960640047,0.9675845559461168,1.016410154221009,1.0134840421216504,0.8331459554068689,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.75,leaf266,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290497,0.9676260960640047,0.9675845559461168,1.016410154221009,1.0134840421216504,0.8331459554068689,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.75,apport,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290497,0.9676260960640047,0.9675845559461168,1.016410154221009,1.0134840421216504,0.8331459554068689,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.75,origin,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290497,0.9676260960640047,0.9675845559461168,1.016410154221009,1.0134840421216504,0.8331459554068689,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.75,length,1,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.9785777020290464,0.9676260960640047,0.9675845559461159,1.016410154221009,1.0134840421216504,0.8331459554069771,0.8333921527859107,0.0,1.0,109.54291580578233
9,right,RCA,0.9,share,1,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.9785777020290428,0.9676260960640047,0.9673001061083746,1.016410154221009,1.0134840421216504,0.8314547902146237,0.8333921527859107,0.0,1.0,93.89780793651158
9,right,RCA,0.9,leaf3,1,True,True,0.5898373663899688,0.594111439944893,0.5844515242118242,0.594111439940092,0.9785777020290428,0.9676260960640047,0.9673001061083746,1.016410154221009,1.0134840421216504,0.8314547902146237,0.8333921527859107,0.0,1.0,93.89780793651158
9,right,RCA,0.9,leaf266,1,True,True,0.5898373663899688,0.5941114399444589,0.5844515242118242,0.5941114399397593,0.9785777020290529,0.9676260960640047,0.9673001061083746,1.016410154221009,1.0134840421216504,0.8314547902146237,0.8333921527859107,0.0,1.0,93.89780793651158
